03 Mar 08:00,03 Jun 08:00,03 Sep 08:00,03 Mar 12:00,03 Jun 12:00,03 Sep 12:00,03 Mar 16:00,03 Jun 16:00,03 Sep 16:00,03 Mar 20:00,03 Jun 20:00,03 Sep 20:00
0.06163,0.089847,0.081002,0.425986,0.211999,0.337196,0.482695,0.270196,0.616345,0,0.000544,0
0.06163,0.089846,0.081002,0.425987,0.212008,0.337206,0.482704,0.270207,0.616366,0,0.000544,0
0.06163,0.089846,0.081002,0.425974,0.212005,0.337197,0.482706,0.270211,0.616371,0,0.000544,0
0.06163,0.089846,0.081002,0.426025,0.212017,0.337233,0.482699,0.270199,0.61635,0,0.000544,0
0.06163,0.089847,0.081002,0.425976,0.211995,0.337188,0.482695,0.270197,0.616347,0,0.000544,0
0.06163,0.089846,0.081002,0.425987,0.212008,0.337206,0.482704,0.270207,0.616366,0,0.000544,0
0.06163,0.089847,0.081002,0.425982,0.211999,0.337194,0.482697,0.270198,0.616349,0,0.000544,0
0.06163,0.089846,0.081002,0.426025,0.212017,0.337233,0.482699,0.270199,0.61635,0,0.000544,0
0.06163,0.089846,0.081002,0.425987,0.212008,0.337206,0.482704,0.270207,0.616366,0,0.000544,0
0.06163,0.089846,0.081002,0.425987,0.212008,0.337206,0.482704,0.270207,0.616366,0,0.000544,0
0.537736,0.480942,0.575562,0.185172,0.309437,0.156049,0.049307,0.066671,0.052104,0,0.000342,0
0.545346,0.490618,0.58489,0.626992,0.334643,0.500517,0.05886,0.079362,0.06077,0,0.000408,0
0.525773,0.46468,0.560214,0.064233,0.166978,0.063833,0.03846,0.052109,0.041162,0,0.000266,0
0.536795,0.477649,0.573293,0.185093,0.308716,0.155824,0.048769,0.065669,0.051545,0,0.000336,0
0.526964,0.466865,0.56196,0.06722,0.172195,0.067873,0.039778,0.054023,0.04254,0,0.000278,0
0.526583,0.466422,0.561519,0.066597,0.171698,0.067259,0.039415,0.053688,0.042045,0,0.000278,0
0.527135,0.468439,0.562961,0.066542,0.172036,0.067297,0.039688,0.054257,0.042314,0,0.000281,0
0.538547,0.48236,0.576718,0.243145,0.317037,0.439641,0.050356,0.068551,0.05291,0,0.000355,0
0.528575,0.470775,0.564936,0.068942,0.292549,0.139874,0.040948,0.056146,0.043661,0,0.000292,0
0.534198,0.476354,0.571153,0.079346,0.274585,0.147844,0.045815,0.061773,0.048733,0,0.000314,0
0.541706,0.483477,0.578189,0.624371,0.33016,0.452508,0.056974,0.076416,0.058873,0,0.000392,0
0.539141,0.47941,0.574702,0.252357,0.321949,0.445365,0.053592,0.071723,0.055826,0,0.000366,0
0.546032,0.488886,0.583476,0.637051,0.342095,0.508234,0.063068,0.083431,0.064463,0,0.000424,0
0.545368,0.48779,0.582554,0.635808,0.340044,0.506728,0.062273,0.082373,0.063724,0,0.000419,0
0.546191,0.489791,0.583982,0.637044,0.342448,0.508303,0.06333,0.083956,0.064672,0,0.000426,0
0.543822,0.488946,0.583155,0.621518,0.331312,0.497679,0.056793,0.076827,0.058788,0,0.000395,0
0.545591,0.491291,0.585356,0.628311,0.336772,0.502234,0.059324,0.080132,0.061045,0,0.000412,0
0.549554,0.496608,0.590371,0.672609,0.345707,0.510438,0.064998,0.086667,0.066076,0,0.000441,0
0.549543,0.496694,0.590398,0.6738,0.346697,0.511668,0.065172,0.086852,0.066293,0,0.000442,0
0.549779,0.496791,0.590593,0.638065,0.344406,0.509463,0.064806,0.086098,0.066415,0,0.000436,0
0.318839,0.574541,0.473595,0.069327,0.133938,0.071967,0.052301,0.076894,0.054979,0,0.000422,0
0.325524,0.590526,0.486637,0.073283,0.140932,0.07666,0.056954,0.084177,0.05999,0,0.000456,0
0.320792,0.580381,0.477469,0.071937,0.137819,0.074983,0.054938,0.08063,0.057813,0,0.000439,0
0.317351,0.572411,0.471678,0.067282,0.130792,0.069935,0.050533,0.073912,0.053272,0,0.000408,0
0.321766,0.584258,0.480198,0.071619,0.137193,0.074847,0.054783,0.07979,0.058083,0,0.000435,0
0.324633,0.589456,0.485577,0.072324,0.139938,0.075709,0.056397,0.083659,0.059238,0,0.000454,0
0.3178,0.573665,0.472543,0.06864,0.132346,0.0715,0.051658,0.075187,0.054388,0,0.000414,0
0.32128,0.581442,0.479832,0.067393,0.132401,0.070386,0.051674,0.076166,0.054415,0,0.00042,0
0.320747,0.580706,0.47916,0.066526,0.131553,0.069527,0.051169,0.075694,0.05373,0,0.000419,0
0.322631,0.583921,0.481818,0.07014,0.135547,0.073338,0.053713,0.078675,0.056676,0,0.000431,0
0.270995,0.565179,0.462908,0.062521,0.124263,0.065074,0.046773,0.068294,0.049159,0,0.000383,0
0.118537,0.489972,0.426781,0.076548,0.13397,0.078775,0.052833,0.070959,0.059576,0,0.000376,0
0.321735,0.578109,0.477042,0.073777,0.137067,0.076366,0.054189,0.077308,0.058416,0,0.000418,0
0.325454,0.582513,0.481447,0.079765,0.141674,0.082267,0.057025,0.078753,0.062949,0,0.000417,0
0.045523,0.065214,0.059247,0.073012,0.096944,0.075422,0.137812,0.208944,0.30216,0,0.000329,0
0.041447,0.059615,0.054123,0.066465,0.090531,0.068935,0.133994,0.205368,0.296992,0,0.000318,0
0.048931,0.070059,0.06361,0.078467,0.104799,0.080991,0.141952,0.215638,0.306857,0,0.000354,0
0.045055,0.064737,0.058739,0.072241,0.098702,0.074823,0.138322,0.212239,0.301944,0,0.000344,0
0.039234,0.056305,0.051189,0.062747,0.082607,0.064708,0.129598,0.193114,0.292929,0,0.000275,0
0.03559,0.051314,0.04658,0.056612,0.079521,0.058785,0.127333,0.196307,0.288886,0,0.000288,0
0.026617,0.038646,0.035096,0.042992,0.050253,0.043826,0.106274,0.068692,0.173308,0,0.00014,0
0.035859,0.051679,0.046892,0.056952,0.080778,0.059201,0.127878,0.198405,0.289374,0,0.000296,0
0.033075,0.047846,0.043447,0.052853,0.072917,0.054907,0.123825,0.187706,0.285109,0,0.000259,0
0.039789,0.057086,0.051814,0.063216,0.087814,0.065499,0.131718,0.20288,0.294396,0,0.000312,0
0.053564,0.076876,0.069631,0.08622,0.116291,0.089158,0.148235,0.227049,0.31343,0,0.000404,0
0.050777,0.073258,0.066239,0.081829,0.11319,0.084845,0.146271,0.226617,0.310072,0,0.000406,0
0.044016,0.063356,0.057406,0.070379,0.098612,0.073087,0.137877,0.214183,0.30076,0,0.000357,0
0.049351,0.071363,0.064449,0.079471,0.111572,0.082567,0.145074,0.226042,0.308257,0,0.000408,0
0.046645,0.0671,0.060734,0.074448,0.104684,0.077223,0.140951,0.219388,0.304177,0,0.00038,0
0.324273,0.580795,0.479942,0.077971,0.138886,0.080469,0.055533,0.076121,0.061411,0,0.000404,0
0.317488,0.572334,0.471736,0.067414,0.129984,0.070049,0.050108,0.072413,0.053285,0,0.0004,0
0.321191,0.577364,0.476389,0.072972,0.13515,0.075539,0.053174,0.07476,0.057608,0,0.000405,0
0.117982,0.488988,0.426014,0.075751,0.131826,0.077953,0.051797,0.0685,0.058809,0,0.000361,0
0.117465,0.564473,0.464738,0.073637,0.126441,0.075771,0.049095,0.063083,0.056727,0,0.000328,0
0.275636,0.564732,0.466279,0.071791,0.126572,0.07403,0.048834,0.064652,0.055394,0,0.000344,0
0.274804,0.569873,0.467482,0.068967,0.128364,0.071405,0.049537,0.068699,0.054037,0,0.000374,0
0.277987,0.573546,0.471211,0.074065,0.132337,0.076435,0.051957,0.070131,0.057917,0,0.000374,0
0.278697,0.571912,0.47122,0.075148,0.132425,0.077467,0.051974,0.069667,0.058425,0,0.000369,0
0.273838,0.56128,0.463791,0.06856,0.119292,0.070577,0.04564,0.058319,0.052552,0,0.000302,0
0.272939,0.564523,0.464232,0.06577,0.118962,0.067933,0.04521,0.05961,0.050868,0,0.000315,0
0.117834,0.565626,0.465494,0.074315,0.127195,0.076379,0.049811,0.063807,0.057334,0,0.00033,0
0.275811,0.5696,0.468202,0.070932,0.126504,0.073184,0.04917,0.065223,0.055171,0,0.000345,0
0.269762,0.562754,0.461105,0.060583,0.119527,0.063068,0.044412,0.063286,0.047363,0,0.000354,0
0.266755,0.557372,0.456872,0.056051,0.111913,0.058452,0.040539,0.057156,0.043495,0,0.000321,0
0.272478,0.566425,0.464493,0.065372,0.123378,0.067752,0.047024,0.065173,0.051102,0,0.000356,0
0.271903,0.557171,0.460988,0.065946,0.111758,0.067611,0.042907,0.052898,0.050298,0,0.000262,0
0.26276,0.549091,0.451068,0.049914,0.098459,0.051848,0.034755,0.046957,0.038163,0,0.000253,0
0.260773,0.54689,0.448688,0.046507,0.097262,0.048656,0.03321,0.046624,0.035521,0,0.000262,0
0.262164,0.548271,0.450318,0.048955,0.09752,0.050898,0.034196,0.046433,0.037407,0,0.000252,0
0.051899,0.076477,0.0685,0.09538,0.126725,0.09715,0.463564,0.246942,0.602526,0,0.000428,0
0.048917,0.072399,0.064784,0.090572,0.119743,0.092134,0.460163,0.240853,0.598306,0,0.00041,0
0.049113,0.07259,0.064982,0.087634,0.117023,0.089804,0.45736,0.240031,0.597816,0,0.000396,0
0.045944,0.068254,0.061031,0.082524,0.109746,0.084488,0.453784,0.233778,0.593358,0,0.000377,0
0.053795,0.07907,0.070863,0.098801,0.132434,0.132883,0.465627,0.249936,0.60503,0,0.000439,0
0.049656,0.073577,0.065816,0.093118,0.122246,0.094133,0.462628,0.243093,0.599756,0,0.00042,0
0.047579,0.070839,0.06336,0.088392,0.108226,0.087954,0.454753,0.207744,0.592501,0,0.000361,0
0.046582,0.069469,0.062107,0.08679,0.106658,0.086367,0.453826,0.206879,0.591258,0,0.000359,0
0.045251,0.066487,0.059681,0.077205,0.102982,0.07958,0.44096,0.227388,0.588225,0,0.000345,0
0.032958,0.048842,0.043819,0.055382,0.076582,0.057478,0.416549,0.204822,0.567365,0,0.000274,0
0.04271,0.063915,0.057104,0.076641,0.095947,0.077497,0.44556,0.198732,0.584933,0,0.000323,0
0.03158,0.04702,0.042176,0.053083,0.069521,0.054608,0.41163,0.174699,0.562165,0,0.000239,0
0.033582,0.050373,0.045046,0.05803,0.068511,0.058875,0.407768,0.085249,0.191857,0,0.000204,0
0.056001,0.082561,0.073926,0.169741,0.144671,0.303062,0.473222,0.257257,0.609449,0,0.000481,0
0.054331,0.080387,0.071946,0.141973,0.136968,0.15208,0.471752,0.252751,0.607119,0,0.000465,0
0.056922,0.083744,0.075047,0.383695,0.148922,0.30635,0.474782,0.260596,0.610642,0,0.000497,0
0.055123,0.081388,0.072907,0.355695,0.140752,0.155118,0.473236,0.256382,0.608207,0,0.00048,0
0.049945,0.074374,0.066599,0.093092,0.107109,0.090846,0.447189,0.139071,0.377667,0,0.000337,0
0.047428,0.070745,0.063299,0.089553,0.099275,0.08707,0.436602,0.109375,0.214877,0,0.000294,0
0.053345,0.079104,0.070884,0.141228,0.124816,0.102482,0.465686,0.221306,0.60139,0,0.000418,0
0.056063,0.082652,0.074002,0.143587,0.143548,0.187074,0.473287,0.257789,0.609662,0,0.00048,0
0.053365,0.07898,0.070668,0.138859,0.134336,0.149795,0.469899,0.25076,0.605702,0,0.000456,0
0.04647,0.069437,0.062072,0.086629,0.096994,0.085029,0.435242,0.107786,0.213679,0,0.000287,0
0.051251,0.076279,0.068237,0.134503,0.119264,0.097995,0.462567,0.215653,0.598523,0,0.000398,0
0.001841,0.002529,0.002314,0.002958,0.002897,0.00293,0.001725,0.001615,0.002334,0,4.9107e-6,0
0.005602,0.007694,0.007042,0.008999,0.008813,0.008915,0.005247,0.004915,0.007102,0,0.000015,0
0.007057,0.010651,0.00929,0.021016,0.038843,0.021875,0.132471,0.091244,0.198813,0,0.000164,0
0.010051,0.014848,0.013146,0.609072,0.056681,0.132812,0.140052,0.10127,0.203475,0,0.000223,0
0.010478,0.016424,0.014696,0.018289,0.024988,0.019204,0.196201,0.043584,0.102821,0,0.000093,0
0.026502,0.039258,0.035207,0.191716,0.097668,0.304396,0.248164,0.290193,0.506562,0,0.000419,0
0.056823,0.084032,0.074801,0.092443,0.131562,0.0961,0.15619,0.244235,0.318939,0,0.0005,0
0.056145,0.082892,0.074259,0.413545,0.201966,0.327266,0.476795,0.26364,0.61019,0,0.000517,0
0.057523,0.084783,0.07599,0.415809,0.204161,0.329511,0.478094,0.264856,0.611951,0,0.000521,0
0.056093,0.082658,0.07408,0.411815,0.20097,0.326142,0.475585,0.262497,0.609693,0,0.000512,0
0.056144,0.08289,0.074258,0.413585,0.201974,0.327294,0.476789,0.263629,0.610172,0,0.000517,0
0.057523,0.084784,0.07599,0.4158,0.204143,0.329488,0.47808,0.264838,0.611919,0,0.000521,0
0.057127,0.084164,0.075505,0.417247,0.204486,0.329792,0.4783,0.265429,0.61135,0,0.000526,0
0.056214,0.082981,0.074374,0.414978,0.202631,0.328086,0.477416,0.264395,0.610368,0,0.000521,0
0.055879,0.082364,0.073811,0.411458,0.200629,0.32579,0.475385,0.262311,0.609425,0,0.000511,0
0.053723,0.079511,0.071103,0.167936,0.193749,0.319513,0.472363,0.25834,0.606874,0,0.00049,0
0.053722,0.079509,0.071101,0.167946,0.193774,0.319565,0.47237,0.258345,0.606884,0,0.00049,0
0.055231,0.081677,0.073147,0.411425,0.200158,0.325913,0.476211,0.262895,0.609223,0,0.000514,0
0.056485,0.083283,0.074699,0.416223,0.203496,0.328793,0.477716,0.264887,0.610573,0,0.000524,0
0.054706,0.08096,0.072458,0.409205,0.198736,0.324301,0.475144,0.26172,0.608431,0,0.000509,0
0.053138,0.078679,0.070357,0.377478,0.193988,0.319733,0.472015,0.258301,0.606097,0,0.000492,0
0.020236,0.031508,0.027854,0.037432,0.042303,0.037883,0.111925,0.046445,0.049928,0,0.000125,0
0.035358,0.052821,0.047257,0.066472,0.06903,0.065155,0.130231,0.063825,0.070839,0,0.000184,0
0.04444,0.067009,0.05981,0.129853,0.112949,0.090093,0.459595,0.219352,0.591175,0,0.00041,0
0.021847,0.034672,0.030341,0.043482,0.065652,0.044821,0.426241,0.193706,0.558334,0,0.000279,0
0.030633,0.046624,0.041478,0.055224,0.063055,0.055442,0.190382,0.072207,0.074436,0,0.000184,0
0.027257,0.042774,0.03766,0.057323,0.066566,0.055071,0.4158,0.086878,0.187122,0,0.000232,0
0.036222,0.055331,0.049072,0.071798,0.09007,0.070854,0.443889,0.152068,0.576476,0,0.000325,0
0.177454,0.477556,0.568521,0.627326,0.333624,0.502633,0.058663,0.075732,0.062724,0,0.00038,0
0.172806,0.473939,0.563735,0.619142,0.327192,0.494743,0.054485,0.072774,0.056326,0,0.000376,0
0.174997,0.476053,0.566192,0.626476,0.332178,0.499656,0.05702,0.075519,0.059089,0,0.000388,0
0.173467,0.477247,0.566184,0.262469,0.330286,0.455323,0.058414,0.073924,0.063841,0,0.000364,0
0.176697,0.481517,0.570271,0.641393,0.344074,0.512259,0.064521,0.08225,0.068023,0,0.00041,0
0.181308,0.482745,0.573422,0.64159,0.344376,0.512351,0.064686,0.083071,0.067716,0,0.000415,0
0.178247,0.478525,0.569564,0.671597,0.341216,0.508742,0.06242,0.081422,0.063981,0,0.000413,0
0.181617,0.483154,0.5738,0.677011,0.346518,0.514105,0.065577,0.084379,0.068253,0,0.000422,0
0.178585,0.47903,0.569927,0.632718,0.33709,0.505647,0.060239,0.077848,0.064018,0,0.000391,0
0.173138,0.479151,0.566992,0.67326,0.343136,0.510915,0.063595,0.081201,0.066777,0,0.000408,0
0.171553,0.474451,0.563801,0.668697,0.338573,0.505877,0.060903,0.079543,0.061836,0,0.000408,0
0.175334,0.479642,0.568557,0.674114,0.343581,0.511341,0.063844,0.082088,0.066437,0,0.000413,0
0.111891,0.473235,0.415884,0.070712,0.121365,0.072735,0.046354,0.059192,0.054225,0,0.000307,0
0.10711,0.467044,0.409997,0.062955,0.114811,0.065071,0.042274,0.056244,0.048184,0,0.000304,0
0.111128,0.472073,0.414879,0.06958,0.119493,0.071576,0.045428,0.057569,0.053261,0,0.000298,0
0.106401,0.465581,0.408936,0.06198,0.11213,0.064053,0.041026,0.053585,0.047281,0,0.000286,0
0.109546,0.467256,0.412185,0.067829,0.116011,0.069703,0.043825,0.054763,0.051734,0,0.000282,0
0.10393,0.459542,0.405126,0.058808,0.107176,0.060765,0.038565,0.049836,0.044614,0,0.000267,0
0.109071,0.467714,0.411959,0.066829,0.114586,0.068657,0.043235,0.053685,0.050945,0,0.000276,0
0.10368,0.460312,0.405178,0.058156,0.106333,0.060089,0.038231,0.049231,0.044125,0,0.000263,0
0.107557,0.464862,0.409813,0.064643,0.110512,0.066379,0.041348,0.050578,0.049086,0,0.000257,0
0.101433,0.456485,0.402112,0.054764,0.101538,0.056661,0.035707,0.045725,0.041318,0,0.000245,0
0.105068,0.460857,0.406549,0.060921,0.10488,0.062531,0.038664,0.046831,0.046073,0,0.000234,0
0.09778,0.450846,0.397387,0.049212,0.093413,0.050932,0.031837,0.040437,0.036833,0,0.000215,0
0.112699,0.554815,0.457999,0.07085,0.122118,0.073005,0.046785,0.059984,0.054637,0,0.000311,0
0.110549,0.551152,0.455085,0.066174,0.118163,0.068313,0.04423,0.058386,0.050781,0,0.000309,0
0.10703,0.549109,0.451541,0.05991,0.115838,0.062258,0.042231,0.059536,0.046257,0,0.000332,0
0.107348,0.550014,0.452156,0.060509,0.117315,0.062861,0.043061,0.061103,0.04681,0,0.000341,0
0.106014,0.547705,0.450249,0.058285,0.114245,0.060649,0.041283,0.058649,0.044975,0,0.000329,0
0.103971,0.465526,0.406975,0.057453,0.111876,0.059731,0.040282,0.056103,0.044238,0,0.000314,0
0.102354,0.462495,0.404663,0.054958,0.107257,0.057168,0.037888,0.051828,0.042004,0,0.000291,0
0.105204,0.547215,0.449526,0.057038,0.111762,0.059364,0.040196,0.056084,0.04396,0,0.000314,0
0.105821,0.547454,0.450062,0.058028,0.113331,0.060364,0.040852,0.05733,0.044665,0,0.000322,0
0.102897,0.276803,0.402527,0.058725,0.099674,0.060066,0.036816,0.04361,0.04431,0,0.000213,0
0.091962,0.445011,0.390706,0.039345,0.082159,0.040973,0.026132,0.034678,0.029128,0,0.000192,0
0.103084,0.5436,0.446611,0.053658,0.106959,0.055957,0.037524,0.052165,0.041082,0,0.000295,0
0.101872,0.543404,0.445621,0.051449,0.104446,0.053709,0.036391,0.050768,0.039501,0,0.000287,0
0.097045,0.45423,0.397796,0.046831,0.09366,0.048729,0.031524,0.041867,0.035308,0,0.00023,0
0.095142,0.531693,0.436425,0.041317,0.088583,0.043279,0.028639,0.039576,0.03105,0,0.000225,0
0.091975,0.446784,0.391336,0.038919,0.082942,0.040601,0.026497,0.035881,0.02905,0,0.000201,0
0.099554,0.539485,0.442532,0.047952,0.098865,0.050109,0.033687,0.046664,0.036581,0,0.000264,0
0.018563,0.025672,0.023397,0.029794,0.02936,0.029522,0.017468,0.016497,0.023547,0,0.000051,0
0.01738,0.024048,0.021911,0.027895,0.0275,0.02764,0.016361,0.015459,0.022048,0,0.000048,0
0.034786,0.047974,0.043785,0.055829,0.055006,0.05532,0.032686,0.030856,0.044088,0,0.000096,0
0.03449,0.047567,0.043413,0.055353,0.05454,0.05485,0.032409,0.030597,0.043713,0,0.000095,0
0.022506,0.031106,0.028349,0.036102,0.035686,0.035777,0.021183,0.020083,0.02852,0,0.000063,0
0.014854,0.020577,0.018735,0.023836,0.023524,0.023619,0.013994,0.013243,0.018845,0,0.000041,0
0.013671,0.018953,0.017248,0.021936,0.021664,0.021737,0.012886,0.012205,0.017345,0,0.000038,0
0.012423,0.017239,0.01568,0.019931,0.0197,0.019751,0.011717,0.01111,0.015763,0,0.000035,0
0.032728,0.045147,0.041198,0.052523,0.051768,0.052045,0.030758,0.029051,0.041479,0,0.00009,0
0.025315,0.034771,0.031821,0.040666,0.039828,0.040288,0.023712,0.022209,0.032094,0,0.000068,0
0.018867,0.025915,0.023716,0.030309,0.029684,0.030027,0.017673,0.016552,0.02392,0,0.00005,0
0.031036,0.042628,0.039011,0.049856,0.048828,0.049392,0.029071,0.027227,0.039346,0,0.000083,0
0.012324,0.017103,0.015556,0.019773,0.019545,0.019594,0.011625,0.011024,0.015638,0,0.000034,0
0.010189,0.014171,0.012872,0.016343,0.016186,0.016196,0.009625,0.009151,0.012931,0,0.000029,0
0.011951,0.01659,0.015086,0.019173,0.018957,0.018999,0.011275,0.010696,0.015164,0,0.000033,0
0.007767,0.010843,0.009827,0.012451,0.012375,0.012341,0.007356,0.007025,0.00986,0,0.000022,0
0.011381,0.015807,0.014369,0.018257,0.01806,0.018092,0.010741,0.010196,0.014442,0,0.000032,0
0.545025,0.488151,0.583376,0.663823,0.338444,0.50358,0.060455,0.081332,0.061482,0,0.000419,0
0.543776,0.486449,0.58182,0.664098,0.338335,0.502757,0.060635,0.081956,0.060262,0,0.000425,0
0.548724,0.493222,0.588117,0.676178,0.348138,0.512483,0.066816,0.08851,0.066633,0,0.000451,0
0.172415,0.473401,0.563242,0.618544,0.326728,0.494171,0.054225,0.072629,0.055892,0,0.000375,0
0.177542,0.480352,0.569756,0.670059,0.34097,0.507186,0.062192,0.08208,0.062631,0,0.000421,0
0.54913,0.493857,0.588669,0.677885,0.350181,0.513865,0.069257,0.090623,0.067776,0,0.000461,0
0.176914,0.479492,0.568966,0.669073,0.340003,0.506211,0.061604,0.08153,0.061835,0,0.000419,0
0.170467,0.474941,0.563238,0.668416,0.338502,0.504549,0.061024,0.080506,0.060289,0,0.000417,0
0.548957,0.493621,0.588453,0.677595,0.349901,0.513579,0.069091,0.090467,0.067551,0,0.00046,0
0.549239,0.493981,0.588792,0.677822,0.3499,0.513833,0.068334,0.089992,0.067578,0,0.000458,0
0.311009,0.560063,0.46235,0.057011,0.117444,0.059664,0.042718,0.064055,0.044633,0,0.000364,0
0.310845,0.560899,0.462536,0.056692,0.117695,0.05938,0.042866,0.06436,0.044529,0,0.000368,0
0.10846,0.55558,0.455157,0.060708,0.119454,0.063146,0.04405,0.063609,0.047235,0,0.000357,0
0.106947,0.552867,0.45298,0.058224,0.115338,0.060671,0.041757,0.059868,0.04513,0,0.000337,0
0.315471,0.567688,0.469828,0.060356,0.12255,0.063145,0.045775,0.068736,0.047856,0,0.000385,0
0.317718,0.575438,0.474479,0.064476,0.130679,0.067778,0.050767,0.077091,0.051983,0,0.00043,0
0.312671,0.566624,0.466067,0.05973,0.124179,0.062683,0.046694,0.071397,0.047662,0,0.000405,0
0.1062,0.552932,0.452451,0.056893,0.114917,0.059374,0.041479,0.060087,0.044242,0,0.000342,0
0.106868,0.552752,0.452906,0.058113,0.114973,0.06055,0.041589,0.059329,0.044994,0,0.000335,0
0.104391,0.549347,0.449789,0.054095,0.109658,0.056542,0.038673,0.055212,0.041752,0,0.000314,0
0.105577,0.551675,0.451553,0.056014,0.112556,0.058464,0.040345,0.057611,0.04341,0,0.000326,0
0.307205,0.552287,0.456672,0.051781,0.10961,0.054408,0.038399,0.057324,0.040137,0,0.000332,0
0.312549,0.56645,0.465913,0.059437,0.12393,0.062393,0.046524,0.071241,0.047429,0,0.000404,0
0.313598,0.56874,0.467588,0.061304,0.12476,0.064456,0.047345,0.070721,0.049165,0,0.000399,0
0.310381,0.563198,0.463073,0.055695,0.117845,0.058661,0.043168,0.065364,0.044404,0,0.000375,0
0.311658,0.566069,0.465147,0.058175,0.121694,0.061357,0.04552,0.069012,0.046696,0,0.000394,0
0.305606,0.551328,0.455144,0.04901,0.10544,0.051601,0.036389,0.05369,0.037948,0,0.000312,0
0.299456,0.536917,0.445194,0.041228,0.092533,0.0436,0.029737,0.043488,0.031166,0,0.000256,0
0.104022,0.548744,0.449333,0.05361,0.108038,0.055991,0.038005,0.053388,0.041247,0,0.000303,0
0.102319,0.547847,0.447711,0.050619,0.104731,0.05297,0.036416,0.051561,0.039051,0,0.000293,0
0.262938,0.549076,0.451243,0.052541,0.107209,0.054969,0.037518,0.053254,0.040394,0,0.000303,0
0.305661,0.549641,0.454584,0.049439,0.105144,0.052017,0.036175,0.053212,0.038096,0,0.000307,0
0.309615,0.562132,0.462104,0.054426,0.116607,0.057404,0.042428,0.064671,0.043402,0,0.000373,0
0.308632,0.56164,0.46129,0.052725,0.113028,0.055859,0.040846,0.061244,0.04235,0,0.000352,0
0.308771,0.560234,0.460773,0.05311,0.113608,0.05605,0.040827,0.06142,0.042113,0,0.000355,0
0.308395,0.561213,0.460975,0.052381,0.111951,0.055481,0.040379,0.060052,0.042006,0,0.000345,0
0.306337,0.553405,0.456708,0.052297,0.107052,0.054777,0.037834,0.053665,0.040571,0,0.000302,0
0.301266,0.538779,0.447338,0.044454,0.093,0.046566,0.030985,0.042994,0.033608,0,0.00024,0
0.100921,0.545225,0.445774,0.048559,0.101257,0.050862,0.034669,0.048784,0.037294,0,0.000277,0
0.298631,0.534682,0.44394,0.040442,0.086115,0.042303,0.028232,0.039138,0.030428,0,0.000217,0
0.25374,0.531612,0.437953,0.039776,0.087291,0.041789,0.027876,0.039184,0.029823,0,0.000225,0
0.297553,0.536273,0.443618,0.037653,0.085779,0.039727,0.027401,0.039749,0.02849,0,0.000229,0
0.30741,0.559826,0.459734,0.050794,0.109999,0.053876,0.039334,0.05863,0.040704,0,0.000339,0
0.302123,0.549099,0.451848,0.042725,0.097179,0.045448,0.032389,0.048257,0.033432,0,0.000282,0
0.299956,0.545364,0.448979,0.039626,0.089683,0.041976,0.029747,0.043398,0.030873,0,0.000248,0
0.301193,0.547195,0.450547,0.041533,0.093324,0.044038,0.031061,0.04535,0.032388,0,0.000259,0
0.00633,0.008911,0.008047,0.010196,0.010103,0.010137,0.006046,0.005768,0.008121,0,0.000018,0
0.005763,0.008133,0.007334,0.009285,0.009212,0.009235,0.005515,0.005271,0.007402,0,0.000017,0
0.009244,0.012872,0.011683,0.014824,0.014698,0.014691,0.008739,0.008321,0.011732,0,0.000026,0
0.00824,0.011493,0.010421,0.013211,0.013119,0.013094,0.007799,0.00744,0.01046,0,0.000023,0
0.011297,0.015692,0.014265,0.018123,0.017929,0.01796,0.010663,0.010123,0.014336,0,0.000032,0
0.006916,0.009891,0.008847,0.011112,0.01118,0.011049,0.006675,0.006494,0.008877,0,0.000021,0
0.005588,0.007891,0.007113,0.009003,0.008935,0.008955,0.00535,0.005117,0.007179,0,0.000016,0
0.005264,0.007446,0.006706,0.008482,0.008425,0.008439,0.005047,0.004832,0.006769,0,0.000015,0
0.010325,0.014357,0.013042,0.016561,0.0164,0.016412,0.009752,0.00927,0.013103,0,0.000029,0
0.009142,0.012732,0.011555,0.01466,0.014538,0.014529,0.008644,0.008232,0.011603,0,0.000026,0
0.007182,0.01004,0.009091,0.011512,0.011454,0.01141,0.006808,0.006512,0.009118,0,0.000021,0
0.00449,0.006383,0.005734,0.00724,0.007208,0.007208,0.004322,0.004154,0.005788,0,0.000013,0
0.004415,0.00628,0.005639,0.007119,0.00709,0.007088,0.004252,0.004088,0.005692,0,0.000013,0
0.003204,0.004617,0.004117,0.005174,0.005185,0.005161,0.003117,0.003025,0.004157,0,9.8035e-6,0
0.003809,0.005448,0.004877,0.006145,0.006136,0.006124,0.003684,0.003556,0.004924,0,0.000011,0
0.060636,0.091015,0.080321,0.099179,0.140357,0.103073,0.161507,0.251282,0.324677,0,0.000533,0
0.060636,0.091015,0.080321,0.099179,0.140357,0.103073,0.161507,0.251282,0.324677,0,0.000533,0
0.060636,0.091015,0.080321,0.099179,0.140357,0.103073,0.161511,0.251283,0.324683,0,0.000533,0
0.060636,0.091015,0.080321,0.099179,0.140357,0.103073,0.161511,0.251283,0.324683,0,0.000533,0
0.060636,0.091015,0.080321,0.099179,0.140357,0.103073,0.161507,0.251282,0.324677,0,0.000533,0
0.060636,0.091015,0.080321,0.099179,0.140357,0.103073,0.161507,0.251282,0.324677,0,0.000533,0
