21 Mar 08:00,21 Mar 09:00,21 Mar 10:00,21 Mar 11:00,21 Mar 12:00,21 Mar 13:00,21 Mar 14:00,21 Mar 15:00,21 Mar 16:00,21 Mar 17:00,21 Mar 18:00,21 Mar 19:00,21 Jun 06:00,21 Jun 07:00,21 Jun 08:00,21 Jun 09:00,21 Jun 10:00,21 Jun 11:00,21 Jun 12:00,21 Jun 13:00,21 Jun 14:00,21 Jun 15:00,21 Jun 16:00,21 Jun 17:00,21 Jun 18:00,21 Jun 19:00,21 Jun 20:00,21 Sep 07:00,21 Sep 08:00,21 Sep 09:00,21 Sep 10:00,21 Sep 11:00,21 Sep 12:00,21 Sep 13:00,21 Sep 14:00,21 Sep 15:00,21 Sep 16:00,21 Sep 17:00,21 Sep 18:00,21 Sep 19:00,21 Dec 09:00,21 Dec 10:00,21 Dec 11:00,21 Dec 12:00,21 Dec 13:00,21 Dec 14:00,21 Dec 15:00,21 Dec 16:00,21 Dec 17:00
0.075068,0.091322,0.101276,0.102304,0.106462,0.106302,0.108168,0.125828,0.284212,0.333512,0.17118,0.001091,0.048351,0.076828,0.091782,0.101839,0.101586,0.103409,0.105156,0.121488,0.203961,0.337102,0.462797,0.533364,0.494322,0.228295,0.001671,0.038683,0.074696,0.097183,0.100713,0.108961,0.110056,0.104736,0.105244,0.127252,0.152788,0.15123,0.087147,0,0.064482,0.079162,0.086397,0.090982,0.089342,0.080857,0.068842,0.050324,0.004956
0.075068,0.091322,0.101276,0.102304,0.106462,0.106302,0.108168,0.125828,0.284212,0.333512,0.17118,0.001091,0.048351,0.076828,0.091782,0.101839,0.101586,0.103409,0.105156,0.121488,0.203961,0.337102,0.462797,0.533364,0.494322,0.228295,0.001671,0.038683,0.074696,0.097183,0.100713,0.108961,0.110056,0.104736,0.105244,0.127252,0.152788,0.15123,0.087147,0,0.064482,0.079162,0.086397,0.090982,0.089342,0.080857,0.068842,0.050324,0.004956
0.074999,0.091236,0.101175,0.1022,0.106338,0.106149,0.107971,0.125576,0.283887,0.333254,0.171086,0.00109,0.048308,0.076746,0.091685,0.101721,0.101478,0.103301,0.105045,0.121358,0.203796,0.336923,0.462611,0.533198,0.494207,0.228248,0.00167,0.038647,0.074614,0.097078,0.100603,0.10883,0.109913,0.104571,0.105012,0.127012,0.152531,0.151062,0.087095,0,0.064428,0.079087,0.086302,0.09086,0.089169,0.08061,0.068459,0.046598,0.004951
0.074999,0.091235,0.101174,0.102199,0.106337,0.106149,0.107971,0.125586,0.283952,0.333303,0.171104,0.00109,0.048307,0.076745,0.091684,0.10172,0.101477,0.1033,0.105045,0.121366,0.203839,0.336976,0.462661,0.53324,0.494236,0.228256,0.00167,0.038647,0.074614,0.097078,0.100603,0.10883,0.109914,0.104573,0.105014,0.127029,0.152557,0.15108,0.087102,0,0.064428,0.079086,0.086301,0.090859,0.089169,0.080611,0.068461,0.0466,0.004951
0.075068,0.091322,0.101276,0.102304,0.106462,0.106302,0.108168,0.125828,0.284212,0.333512,0.17118,0.001091,0.048351,0.076828,0.091782,0.101839,0.101586,0.103409,0.105156,0.121488,0.203961,0.337102,0.462797,0.533364,0.494322,0.228295,0.001671,0.038683,0.074696,0.097183,0.100713,0.108961,0.110056,0.104736,0.105244,0.127252,0.152788,0.15123,0.087147,0,0.064482,0.079162,0.086397,0.090982,0.089342,0.080857,0.068842,0.050324,0.004956
0.075025,0.091278,0.101219,0.102217,0.106336,0.10613,0.107976,0.125764,0.284285,0.33359,0.171204,0.001086,0.04831,0.076793,0.091739,0.101782,0.101492,0.103261,0.104866,0.112165,0.138948,0.325669,0.462591,0.533312,0.494307,0.228295,0.001665,0.038637,0.074614,0.097068,0.100582,0.108755,0.10971,0.104328,0.10498,0.127171,0.152846,0.151258,0.087149,0,0.064444,0.079128,0.086363,0.090943,0.089327,0.080895,0.070126,0.055615,0.004938
0.074652,0.090864,0.100767,0.101687,0.105656,0.105197,0.10654,0.10676,0.266565,0.33282,0.170998,0.001067,0.048013,0.076408,0.091295,0.101298,0.100968,0.102633,0.103971,0.11041,0.118214,0.270644,0.460602,0.532304,0.493805,0.228133,0.001635,0.038313,0.07396,0.096236,0.099753,0.107728,0.108168,0.102337,0.10269,0.103989,0.1466,0.150612,0.086995,0,0.064135,0.078771,0.085936,0.090436,0.088623,0.079849,0.067917,0.049853,0.004848
0.074335,0.090471,0.100359,0.101286,0.10521,0.104595,0.105592,0.104764,0.132173,0.318652,0.170399,0.001063,0.047818,0.076028,0.090855,0.10083,0.100588,0.102316,0.103684,0.110369,0.136271,0.300913,0.459756,0.531285,0.493151,0.227876,0.001629,0.038116,0.073498,0.095662,0.099205,0.107165,0.10746,0.101406,0.101184,0.0916,0.102143,0.149066,0.086688,0,0.0639,0.078437,0.08551,0.089927,0.087816,0.078553,0.065994,0.044875,0.004829
0.075068,0.091322,0.101276,0.102304,0.106462,0.106302,0.108167,0.125822,0.284171,0.33348,0.171167,0.001091,0.048351,0.076828,0.091782,0.10184,0.101586,0.103409,0.105156,0.121485,0.203943,0.337077,0.462771,0.53334,0.494304,0.228289,0.001671,0.038683,0.074696,0.097183,0.100714,0.108961,0.110056,0.104735,0.105242,0.127242,0.152772,0.151218,0.087142,0,0.064482,0.079162,0.086397,0.090982,0.089341,0.080856,0.06884,0.050318,0.004956
0.074094,0.090251,0.100127,0.100983,0.104794,0.104038,0.10482,0.103823,0.143253,0.330983,0.170543,0.001041,0.047584,0.075828,0.090635,0.100606,0.100275,0.101864,0.102933,0.108642,0.115237,0.119635,0.369243,0.529994,0.492747,0.227809,0.001595,0.037844,0.072998,0.095033,0.098602,0.106394,0.106256,0.099932,0.099809,0.090075,0.10809,0.149158,0.086691,0,0.063689,0.078254,0.08533,0.089737,0.087653,0.078404,0.066329,0.048902,0.00473
0.031872,0.036003,0.038017,0.037841,0.040096,0.040866,0.041735,0.03641,0.033272,0.024473,0.010595,0.000264,0.330322,0.092314,0.047748,0.044932,0.040527,0.038919,0.0376,0.037025,0.036902,0.035314,0.034047,0.030329,0.023458,0.010969,0.000406,0.018834,0.030903,0.035935,0.035888,0.037584,0.034779,0.031766,0.033488,0.024922,0.019786,0.013787,0.005883,0,0.022865,0.028434,0.031433,0.034196,0.032725,0.026565,0.021405,0.01394,0.00115
0.133018,0.064775,0.066078,0.065178,0.067132,0.067376,0.06784,0.060998,0.055575,0.041381,0.017646,0.000367,0.345536,0.118817,0.077116,0.074026,0.068046,0.06575,0.063588,0.062194,0.061695,0.059392,0.056785,0.050502,0.039161,0.017735,0.000564,0.131305,0.053707,0.059691,0.059262,0.06069,0.055829,0.050949,0.052544,0.040591,0.031269,0.021776,0.009432,0,0.041212,0.049853,0.054027,0.056925,0.054345,0.043381,0.033511,0.022377,0.001621
0.292764,0.196599,0.085874,0.079627,0.078279,0.077088,0.07718,0.069983,0.064431,0.048387,0.02117,0.000804,0.438089,0.617703,0.631485,0.507091,0.098344,0.085042,0.079191,0.076926,0.07506,0.070785,0.068344,0.061517,0.047713,0.022341,0.001232,0.162995,0.146159,0.14742,0.095122,0.089181,0.084214,0.073519,0.070149,0.05472,0.043029,0.029139,0.011999,0,0.051549,0.060818,0.064757,0.06705,0.065293,0.056414,0.045473,0.02874,0.003546
0.073601,0.080074,0.077952,0.074277,0.073261,0.072365,0.072467,0.065447,0.060016,0.044784,0.019433,0.000793,0.435267,0.610732,0.622836,0.501146,0.345296,0.202106,0.091659,0.073674,0.070697,0.065865,0.06294,0.056158,0.043118,0.019822,0.001214,0.065475,0.086521,0.098001,0.088194,0.084778,0.080724,0.069839,0.065711,0.05129,0.040091,0.027024,0.011094,0,0.046316,0.055418,0.059733,0.062276,0.060917,0.052823,0.042457,0.026816,0.003486
0.272469,0.067146,0.062645,0.058921,0.0588,0.058896,0.06,0.054061,0.049906,0.037267,0.01633,0.000497,0.424763,0.593328,0.229801,0.082567,0.068615,0.06183,0.05814,0.056617,0.055811,0.053128,0.051374,0.045856,0.035318,0.016342,0.000767,0.149275,0.108123,0.07475,0.065409,0.062945,0.059126,0.052551,0.052132,0.039929,0.031485,0.021511,0.008946,0,0.038286,0.045364,0.048595,0.050743,0.04949,0.041839,0.033712,0.021541,0.002187
0.070866,0.080689,0.082757,0.081895,0.082505,0.082186,0.082015,0.074376,0.067616,0.050427,0.021483,0.000845,0.435418,0.562521,0.418058,0.149834,0.128969,0.185594,0.120063,0.084669,0.081167,0.075418,0.07116,0.063222,0.048397,0.02177,0.001288,0.044885,0.077571,0.092546,0.08907,0.089575,0.086758,0.076254,0.071743,0.056843,0.043755,0.029485,0.012211,0,0.050592,0.061462,0.066976,0.070212,0.068486,0.058424,0.046021,0.029493,0.003703
0.070121,0.079905,0.081994,0.080973,0.081313,0.080838,0.080615,0.073036,0.06644,0.049564,0.021166,0.000866,0.434915,0.561817,0.417488,0.149834,0.348251,0.20964,0.119303,0.083868,0.080286,0.074488,0.070408,0.062675,0.048039,0.021726,0.00132,0.044986,0.078155,0.09349,0.089793,0.090054,0.087218,0.076326,0.071452,0.056564,0.043667,0.029383,0.012123,0,0.049882,0.060553,0.065956,0.069147,0.067496,0.05794,0.045844,0.02924,0.003799
0.080597,0.088808,0.088944,0.086449,0.085896,0.084753,0.084401,0.076443,0.069768,0.052083,0.022403,0.000922,0.440532,0.617763,0.50732,0.471062,0.366365,0.231019,0.124151,0.088116,0.084231,0.078155,0.074201,0.066077,0.050799,0.023215,0.001406,0.068584,0.091282,0.105614,0.098738,0.097308,0.093276,0.081007,0.075741,0.059631,0.04625,0.031152,0.012839,0,0.053573,0.064375,0.069606,0.072626,0.070809,0.061101,0.048629,0.030892,0.004054
0.071876,0.077707,0.076548,0.074084,0.073019,0.072427,0.072727,0.066217,0.060559,0.045062,0.019327,0.000754,0.434796,0.608331,0.494939,0.147665,0.343139,0.203105,0.11185,0.075789,0.072099,0.066816,0.063105,0.05559,0.042415,0.018981,0.001153,0.062958,0.079802,0.090567,0.08398,0.082161,0.078777,0.068412,0.064012,0.050441,0.038852,0.026178,0.010832,0,0.04618,0.055128,0.059441,0.061601,0.060417,0.051939,0.041011,0.026245,0.003314
0.044583,0.053237,0.057204,0.057975,0.060306,0.060655,0.0604,0.054278,0.049093,0.036703,0.0156,0.000619,0.039967,0.058802,0.064697,0.065833,0.063106,0.061287,0.060433,0.060613,0.059351,0.055558,0.052651,0.04745,0.036633,0.016848,0.000941,0.026424,0.047618,0.059308,0.059771,0.062486,0.061254,0.055043,0.05281,0.041836,0.03245,0.02193,0.009083,0,0.035745,0.044329,0.048929,0.052244,0.050613,0.042869,0.03399,0.021729,0.0027
0.044726,0.053405,0.057405,0.058212,0.060549,0.060878,0.060589,0.054425,0.049206,0.036768,0.015622,0.000627,0.040082,0.058957,0.06491,0.066132,0.063553,0.061887,0.061136,0.061273,0.059772,0.055807,0.052824,0.047562,0.036704,0.016874,0.000952,0.026545,0.047862,0.059662,0.060156,0.062953,0.061783,0.055451,0.053068,0.042027,0.032582,0.022005,0.00911,0,0.035851,0.044443,0.049053,0.052373,0.050744,0.043025,0.034116,0.021797,0.002733
0.0444,0.053008,0.056972,0.057765,0.060096,0.060428,0.06015,0.054011,0.048836,0.036486,0.015508,0.000625,0.039878,0.058642,0.064536,0.065723,0.063127,0.061453,0.060703,0.060851,0.059357,0.055405,0.052452,0.047229,0.036445,0.016766,0.00095,0.026419,0.04765,0.059369,0.059815,0.062596,0.061448,0.055142,0.052765,0.041769,0.032398,0.021878,0.009053,0,0.035569,0.044097,0.048676,0.05199,0.050379,0.042748,0.033925,0.02166,0.002727
0.06707,0.07655,0.079317,0.078947,0.080338,0.08033,0.080319,0.072718,0.066133,0.049373,0.021075,0.000813,0.432468,0.555949,0.163702,0.099646,0.091788,0.116523,0.101607,0.082047,0.079286,0.073992,0.07008,0.062535,0.048058,0.021823,0.001239,0.042108,0.07222,0.08613,0.083918,0.085597,0.083211,0.073851,0.070216,0.055519,0.042913,0.028985,0.012016,0,0.048913,0.059715,0.065277,0.068803,0.066997,0.057036,0.045082,0.028883,0.00356
0.057937,0.067776,0.071422,0.071723,0.073536,0.073715,0.073539,0.066431,0.06023,0.044958,0.019111,0.000757,0.277648,0.119116,0.089279,0.087752,0.082099,0.077983,0.09409,0.07511,0.072669,0.067717,0.063979,0.057204,0.043936,0.019929,0.001153,0.03535,0.062342,0.07633,0.075541,0.077757,0.075988,0.067651,0.064252,0.050952,0.039338,0.026536,0.010989,0,0.044242,0.054362,0.059682,0.063178,0.061459,0.052259,0.041268,0.026429,0.003309
0.066568,0.075986,0.078719,0.078296,0.079486,0.079313,0.079217,0.071615,0.065129,0.048581,0.020754,0.000825,0.432189,0.555588,0.163676,0.100459,0.122524,0.181235,0.116458,0.081569,0.078486,0.073029,0.069137,0.061651,0.047354,0.021532,0.001257,0.042163,0.072582,0.086781,0.084414,0.085973,0.083536,0.07374,0.069749,0.055067,0.042601,0.028741,0.011889,0,0.04831,0.058918,0.064382,0.067856,0.066103,0.056489,0.044752,0.028592,0.003614
0.059258,0.069428,0.073094,0.073195,0.074627,0.074371,0.073915,0.06665,0.060434,0.045102,0.019219,0.000802,0.278606,0.1211,0.093205,0.133382,0.117205,0.176059,0.111588,0.076834,0.073691,0.068308,0.064542,0.057773,0.044486,0.020341,0.001221,0.036694,0.065417,0.080578,0.079286,0.081177,0.079146,0.069711,0.065503,0.051857,0.040103,0.027015,0.011157,0,0.044813,0.054919,0.060197,0.063645,0.061912,0.053021,0.042021,0.026781,0.003512
0.057194,0.0669,0.070531,0.070769,0.072629,0.072746,0.072552,0.065477,0.059408,0.044374,0.018914,0.000759,0.277138,0.118395,0.088455,0.086896,0.081171,0.07705,0.093147,0.074212,0.071824,0.066922,0.063352,0.056791,0.043761,0.020023,0.001156,0.03513,0.06208,0.075922,0.074956,0.077203,0.07547,0.06717,0.063807,0.050521,0.039114,0.026397,0.010924,0,0.043626,0.053623,0.05888,0.062403,0.060693,0.051749,0.041003,0.026198,0.003318
0.057085,0.066767,0.070386,0.070619,0.072478,0.072595,0.072404,0.065338,0.059284,0.044279,0.018876,0.000759,0.277073,0.118292,0.08833,0.08676,0.081029,0.076906,0.093026,0.074071,0.071686,0.066788,0.063228,0.056679,0.043674,0.019987,0.001155,0.035089,0.062011,0.075826,0.074843,0.077085,0.07536,0.067068,0.063707,0.050435,0.039053,0.026355,0.010905,0,0.043532,0.053507,0.058754,0.062274,0.060571,0.051656,0.04094,0.026152,0.003316
0.050207,0.061161,0.06665,0.06896,0.069824,0.069342,0.06769,0.063901,0.057108,0.043491,0.017651,0.000222,0.03146,0.048538,0.057724,0.063138,0.065678,0.066928,0.066703,0.065087,0.063932,0.06192,0.057406,0.051373,0.039888,0.016654,0.000335,0.019399,0.03263,0.0451,0.052619,0.055079,0.051532,0.047671,0.046671,0.039806,0.028302,0.019609,0.008809,0,0.043484,0.053408,0.058006,0.059078,0.05624,0.042675,0.029503,0.021066,0.001005
0.029912,0.036438,0.039709,0.041085,0.0416,0.041312,0.040328,0.038071,0.034023,0.025911,0.010516,0.000132,0.018743,0.028918,0.034391,0.037616,0.039129,0.039874,0.03974,0.038777,0.038089,0.03689,0.034201,0.030607,0.023764,0.009922,0.0002,0.011557,0.01944,0.026869,0.031349,0.032815,0.030702,0.028401,0.027805,0.023715,0.016862,0.011682,0.005248,0,0.025906,0.031819,0.034559,0.035197,0.033506,0.025425,0.017577,0.012551,0.000599
0.025879,0.031526,0.034355,0.035546,0.035991,0.035742,0.034891,0.032938,0.029436,0.022418,0.009098,0.000115,0.016216,0.025019,0.029754,0.032545,0.033853,0.034498,0.034382,0.033549,0.032954,0.031916,0.02959,0.02648,0.02056,0.008584,0.000173,0.009999,0.016819,0.023247,0.027122,0.028391,0.026562,0.024572,0.024056,0.020518,0.014588,0.010107,0.004541,0,0.022414,0.027529,0.029899,0.030452,0.028989,0.021997,0.015207,0.010859,0.000518
0.03295,0.04014,0.043742,0.045258,0.045825,0.045509,0.044424,0.041938,0.037479,0.028543,0.011584,0.000146,0.020647,0.031855,0.037884,0.041437,0.043104,0.043925,0.043777,0.042716,0.041958,0.040637,0.037675,0.033716,0.026178,0.01093,0.00022,0.012731,0.021415,0.029599,0.034533,0.036148,0.03382,0.031286,0.03063,0.026124,0.018574,0.012869,0.005781,0,0.028538,0.035051,0.038069,0.038772,0.03691,0.028007,0.019363,0.013826,0.00066
0.013897,0.016929,0.018449,0.019088,0.019327,0.019194,0.018737,0.017688,0.015807,0.012038,0.004886,0.000061,0.008708,0.013435,0.015978,0.017477,0.01818,0.018526,0.018463,0.018016,0.017696,0.017139,0.01589,0.01422,0.011041,0.00461,0.000093,0.00537,0.009032,0.012484,0.014565,0.015246,0.014264,0.013195,0.012918,0.011018,0.007834,0.005428,0.002438,0,0.012036,0.014783,0.016056,0.016353,0.015567,0.011812,0.008166,0.005831,0.000278
0.030934,0.032628,0.030532,0.028784,0.027004,0.02501,0.023847,0.021935,0.019959,0.014961,0.006412,0.000241,0.156009,0.299855,0.403202,0.417701,0.374295,0.33972,0.254526,0.028245,0.024745,0.022291,0.020838,0.018238,0.014054,0.006238,0.000366,0.032799,0.035318,0.039865,0.035415,0.033244,0.031389,0.024897,0.021104,0.01667,0.012462,0.008353,0.003491,0,0.017442,0.020059,0.020941,0.020703,0.020088,0.017199,0.013114,0.008447,0.001085
0.039865,0.0454,0.047163,0.21971,0.624678,0.040511,0.032496,0.02649,0.022076,0.014796,0.006135,0.000895,0.157692,0.347718,0.534302,0.723442,0.849189,0.903203,0.87126,0.658524,0.164296,0.094706,0.030195,0.022398,0.015508,0.006711,0.001339,0.041674,0.06368,0.083013,0.081849,0.291925,0.31917,0.067909,0.042804,0.031378,0.022375,0.013319,0.004801,0,0.022309,0.025014,0.026622,0.026181,0.026287,0.027695,0.022231,0.012144,0.003991
0.271924,0.061507,0.494395,0.937492,0.7249,0.048228,0.038285,0.031239,0.02624,0.017874,0.007543,0.000998,0.161954,0.356736,0.546828,0.736871,0.862531,0.914294,0.880081,0.6661,0.170343,0.099662,0.034836,0.026422,0.018632,0.008251,0.00149,0.131922,0.124623,0.109108,0.435895,0.623503,0.340358,0.079282,0.049675,0.036199,0.025939,0.015583,0.005674,0,0.029959,0.034364,0.036497,0.034033,0.032727,0.033116,0.026246,0.014354,0.004465
0.049381,0.059392,0.108819,0.186623,0.332273,0.426201,0.49621,0.48944,0.165977,0.104607,0.021463,0.00164,0.042033,0.061179,0.121434,0.236682,0.365496,0.485927,0.594585,0.669253,0.745514,0.758191,0.704059,0.61217,0.441557,0.087786,0.002477,0.037976,0.076864,0.101131,0.133195,0.208678,0.267775,0.297942,0.338644,0.26416,0.11757,0.05604,0.01523,0,0.040137,0.048026,0.053855,0.07358,0.097361,0.091413,0.056929,0.031792,0.007355
0.043451,0.052779,0.101265,0.153347,0.06145,0.057524,0.054736,0.050007,0.046243,0.036815,0.017282,0.001223,0.03709,0.055267,0.114622,0.229469,0.356816,0.474632,0.575071,0.384316,0.078781,0.069941,0.069187,0.068024,0.216768,0.162085,0.001846,0.031445,0.063299,0.083072,0.113774,0.141503,0.093837,0.078979,0.065482,0.053518,0.043772,0.029846,0.012173,0,0.034951,0.041744,0.045253,0.047689,0.046877,0.046815,0.039728,0.023567,0.005454
0.074939,0.091163,0.101096,0.102117,0.106255,0.106066,0.107889,0.125497,0.283794,0.333183,0.171058,0.001089,0.048271,0.076689,0.091616,0.101646,0.1014,0.103221,0.104965,0.121279,0.203709,0.336834,0.462527,0.533123,0.494149,0.228224,0.001669,0.038624,0.074575,0.097024,0.10054,0.108764,0.109851,0.104514,0.104956,0.126959,0.152487,0.151031,0.087081,0,0.064376,0.079023,0.086232,0.090789,0.089102,0.080559,0.068423,0.046573,0.00495
0.310998,0.219497,0.168537,0.118228,0.102375,0.099969,0.09888,0.090033,0.082192,0.061627,0.026522,0.00103,0.449947,0.63599,0.655127,0.558028,0.412778,0.249215,0.140348,0.103207,0.098615,0.091826,0.08729,0.077917,0.060197,0.027551,0.00157,0.172149,0.163696,0.173362,0.155919,0.116658,0.109725,0.094456,0.087924,0.069526,0.053681,0.036231,0.015013,0,0.066329,0.078512,0.083689,0.086027,0.08348,0.071518,0.056424,0.036031,0.004555
0.308502,0.111028,0.165574,0.1163,0.100971,0.098769,0.097806,0.089038,0.081288,0.060925,0.026215,0.001016,0.449152,0.634424,0.652544,0.554763,0.410209,0.247467,0.138921,0.101961,0.097499,0.090814,0.086334,0.077049,0.059516,0.027237,0.00155,0.17079,0.150587,0.13101,0.152098,0.114331,0.107886,0.093131,0.086884,0.068673,0.053045,0.035813,0.014843,0,0.065003,0.077101,0.082403,0.084931,0.082455,0.070632,0.055758,0.035617,0.004491
0.445622,0.315009,0.174699,0.122698,0.106129,0.103282,0.10198,0.092944,0.084916,0.063725,0.027472,0.001054,0.451919,0.639981,0.660508,0.563616,0.417447,0.253176,0.143872,0.106453,0.101738,0.094818,0.090251,0.080555,0.06229,0.028553,0.001606,0.18149,0.238642,0.202893,0.162378,0.121326,0.113511,0.09752,0.090784,0.071725,0.055396,0.03741,0.015511,0,0.07099,0.082742,0.0873,0.089136,0.086328,0.073887,0.058277,0.037215,0.004666
0.311258,0.219813,0.168882,0.118585,0.102736,0.100328,0.09923,0.090363,0.082488,0.061851,0.026614,0.001031,0.45011,0.636241,0.655425,0.558354,0.413118,0.249561,0.140693,0.103544,0.098946,0.092146,0.087587,0.078182,0.060403,0.027637,0.001572,0.172249,0.163865,0.173596,0.156191,0.116942,0.109992,0.094702,0.088166,0.069732,0.053827,0.036332,0.015058,0,0.066554,0.078788,0.083989,0.086332,0.08377,0.071738,0.056577,0.03614,0.00456
0.445622,0.315009,0.174699,0.122698,0.106129,0.103282,0.10198,0.092944,0.084916,0.063725,0.027472,0.001054,0.451919,0.639981,0.660508,0.563616,0.417447,0.253176,0.143872,0.106453,0.101738,0.094818,0.090251,0.080555,0.06229,0.028553,0.001606,0.18149,0.238642,0.202893,0.162378,0.121326,0.113511,0.09752,0.090784,0.071725,0.055396,0.03741,0.015511,0,0.07099,0.082742,0.0873,0.089136,0.086328,0.073887,0.058277,0.037215,0.004666
0.446075,0.359559,0.23723,0.123332,0.106243,0.103237,0.101861,0.092802,0.084786,0.063631,0.027444,0.001059,0.45193,0.640097,0.660847,0.564187,0.418035,0.253536,0.144036,0.106454,0.10167,0.094704,0.090151,0.080472,0.062229,0.028544,0.001613,0.181824,0.239904,0.243472,0.181991,0.12239,0.114155,0.0978,0.090869,0.071766,0.055437,0.037425,0.015508,0,0.071432,0.08321,0.087564,0.089184,0.086329,0.073931,0.058328,0.037214,0.00469
0.445362,0.314693,0.174355,0.122342,0.105768,0.102924,0.10163,0.092614,0.084621,0.0635,0.027381,0.001053,0.451756,0.63973,0.66021,0.563289,0.417107,0.25283,0.143527,0.106116,0.101408,0.094498,0.089954,0.080289,0.062084,0.028467,0.001604,0.181389,0.238474,0.20266,0.162106,0.121042,0.113245,0.097274,0.090543,0.071519,0.055249,0.037309,0.015466,0,0.070766,0.082466,0.087001,0.088831,0.086037,0.073667,0.058124,0.037106,0.004661
0.311751,0.2644,0.231448,0.119231,0.10285,0.100284,0.099112,0.090222,0.08236,0.061759,0.026586,0.001036,0.450129,0.636367,0.655765,0.558906,0.413663,0.249856,0.140812,0.103542,0.098876,0.092032,0.087486,0.078098,0.060342,0.027627,0.001579,0.172597,0.165136,0.214196,0.175814,0.118006,0.110631,0.094979,0.088248,0.069771,0.053867,0.036346,0.015055,0,0.066998,0.079258,0.084255,0.086381,0.083773,0.071781,0.056627,0.036139,0.004584
0.308935,0.111297,0.108413,0.103496,0.101649,0.099591,0.09867,0.089885,0.082053,0.061512,0.02645,0.001015,0.449516,0.634955,0.653064,0.555131,0.410428,0.247925,0.139581,0.102676,0.098279,0.091617,0.087085,0.077725,0.060043,0.027452,0.001547,0.170868,0.15046,0.130271,0.118581,0.113999,0.107922,0.093461,0.087375,0.069118,0.053359,0.03604,0.014951,0,0.06539,0.077578,0.082977,0.085609,0.083125,0.071112,0.05608,0.03587,0.004483
0.307446,0.109072,0.105969,0.10152,0.100069,0.09818,0.097375,0.088696,0.080994,0.06071,0.026118,0.001002,0.448772,0.633691,0.651153,0.530776,0.383405,0.245871,0.137955,0.101218,0.096971,0.090426,0.085989,0.07675,0.059287,0.027126,0.001528,0.17009,0.148583,0.126986,0.115459,0.111735,0.106103,0.092125,0.08629,0.068224,0.052712,0.035608,0.014768,0,0.064305,0.076309,0.081686,0.084397,0.081987,0.070176,0.055402,0.035425,0.004425
0.307454,0.109072,0.105968,0.10152,0.100068,0.098179,0.097374,0.088695,0.080993,0.060709,0.026118,0.001002,0.448776,0.6337,0.651169,0.530794,0.383426,0.245896,0.137967,0.101217,0.096971,0.090425,0.085988,0.076749,0.059287,0.027125,0.001528,0.170093,0.148585,0.126987,0.115459,0.111736,0.106103,0.092125,0.08629,0.068223,0.052711,0.035608,0.014768,0,0.064305,0.076308,0.081686,0.084396,0.081986,0.070175,0.055402,0.035425,0.004425
0.307976,0.110099,0.107107,0.102144,0.100279,0.098231,0.097343,0.088631,0.080933,0.060659,0.026104,0.00101,0.448912,0.634026,0.65196,0.55392,0.409161,0.246623,0.138271,0.101399,0.097025,0.090402,0.085959,0.076717,0.05926,0.027125,0.001541,0.170501,0.149825,0.129387,0.11755,0.112919,0.10691,0.092525,0.086458,0.068337,0.052803,0.035655,0.014778,0,0.064538,0.076531,0.081839,0.08445,0.082022,0.070274,0.0555,0.035456,0.004464
0.311717,0.264343,0.231353,0.119171,0.102853,0.100288,0.099116,0.090226,0.082363,0.061761,0.026587,0.001036,0.45011,0.636321,0.655693,0.558807,0.413548,0.249734,0.140753,0.103542,0.098878,0.092035,0.087489,0.078101,0.060345,0.027628,0.001579,0.172581,0.165119,0.214153,0.175753,0.117986,0.110627,0.094977,0.088249,0.069772,0.053867,0.036347,0.015055,0,0.066998,0.07926,0.084257,0.086385,0.083776,0.071783,0.056628,0.03614,0.004583
0.310251,0.218598,0.167551,0.117212,0.101369,0.098971,0.097905,0.089113,0.08137,0.061,0.026268,0.001027,0.449481,0.635266,0.654262,0.55708,0.411795,0.248218,0.139376,0.10227,0.097695,0.090934,0.086464,0.077177,0.059623,0.027312,0.001565,0.171857,0.163218,0.172704,0.155141,0.115858,0.108982,0.093769,0.087252,0.068953,0.053274,0.035949,0.014886,0,0.065702,0.077742,0.082853,0.085176,0.08267,0.070903,0.056,0.035728,0.00454
0.308279,0.110757,0.165278,0.115993,0.100661,0.098461,0.097505,0.088755,0.081035,0.060732,0.026137,0.001015,0.449012,0.634209,0.652288,0.554482,0.409917,0.247169,0.138625,0.101672,0.097216,0.090539,0.086079,0.076821,0.059338,0.027163,0.001548,0.170704,0.150442,0.13081,0.151865,0.114087,0.107657,0.092919,0.086677,0.068496,0.052919,0.035726,0.014804,0,0.064809,0.076864,0.082145,0.084668,0.082205,0.070442,0.055627,0.035523,0.004486
0.308279,0.110757,0.165278,0.115993,0.100661,0.098461,0.097505,0.088755,0.081035,0.060732,0.026137,0.001015,0.449012,0.634209,0.652288,0.554482,0.409917,0.247169,0.138625,0.101672,0.097216,0.090539,0.086079,0.076821,0.059338,0.027163,0.001548,0.170704,0.150442,0.13081,0.151865,0.114087,0.107657,0.092919,0.086677,0.068496,0.052919,0.035726,0.014804,0,0.064809,0.076864,0.082145,0.084668,0.082205,0.070442,0.055627,0.035523,0.004486
